data,fold,model,start_train,finish_train,p@5,p@10,p@15,p@20,r@5,r@10,r@15,r@20,g@5,g@10,g@15,g@20
ebnerd_demo,1,FairGANModel,2025-01-05 10:27:56.532457,2025-01-05 10:40:26.294310,0.06923076923076925,0.061852433281004704,0.05881737310308738,0.05741758241758242,0.016287385675899702,0.028220806324150156,0.03922664410911713,0.050444702975456744,0.07259592335583416,0.06835752842154971,0.06841435934379526,0.07024744450987805
ebnerd_demo,2,FairGANModel,2025-01-05 10:40:33.412764,2025-01-05 10:52:59.242233,0.06970172684458399,0.06114599686028257,0.057404500261643114,0.055298273155416015,0.016306101245350185,0.028776522217681615,0.03867924747173334,0.048900912794259156,0.07215859090638357,0.06769395240820429,0.06749581494459164,0.06897200658098554
